Participant_ID,Seq_part,Gender,ExpGroup,HerGroup,Age,AoA_SPA,AoA_ENG,LOR,SelfProf,SelfDom,DELE,FofA_Prod,FofA_Comp,Battery,Item,Seq_Item,Average,MainVerb,LF_Main,TF_Main,Syntax_Main,VolScore_Main,SubVerb,LF_Sub,Morpheme,Property,Condition
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,11,3,1,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,6,6,1,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,16,8,1,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,2,11,1,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,12,13,1,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,7,16,1,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,17,18,1,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,3,21,1,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,13,23,1,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,8,26,1,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,18,28,1,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,4,31,1,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,14,33,1,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,9,36,1,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,19,38,1,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,5,41,1,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,15,43,1,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,10,46,1,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
HSP17,44,Male,Heritage,Sequential,22,0,4,0,38,6,45,15,15,A,20,48,1,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,20,3,0,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,20,3,0,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,10,5,0,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,10,5,1,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,15,8,0,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,15,8,0,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,5,10,0,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,5,10,1,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,19,13,1,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,19,13,0,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,9,15,0,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,9,15,0,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,14,18,1,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,14,18,0,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,4,20,1,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,4,20,1,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,18,23,1,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,18,23,1,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,8,25,0,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,8,25,0,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,13,28,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,13,28,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,3,30,0,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,3,30,0,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,17,33,1,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,17,33,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,7,35,1,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,7,35,0,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,12,38,1,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,12,38,1,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,2,40,1,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,2,40,0,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,16,43,1,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,16,43,1,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,6,45,1,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,6,45,1,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,11,48,1,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,11,48,1,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,1,50,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
HSP18,46,Female,Heritage,Simultaneous,30,0,4,4.5,31,3,44,16,16,B,1,50,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,1,1,0,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,11,3,0,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,6,6,0,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,16,8,0,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,2,11,0,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,12,13,0,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,7,16,0,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,17,18,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,3,21,0,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,13,23,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,8,26,0,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,18,28,0,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,4,31,0,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,14,33,0,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,9,36,0,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,19,38,0,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,5,41,1,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,15,43,0,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,10,46,0,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
HSP19,45,Male,Heritage,Simultaneous,,,,,,,,,,A,20,48,0,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,20,3,0,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,10,5,1,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,15,8,1,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,5,10,0,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,19,13,0,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,9,15,1,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,14,18,0,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,4,20,0,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,18,23,0,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,8,25,1,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,13,28,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,3,30,1,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,17,33,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,7,35,1,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,12,38,0,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,2,40,1,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,16,43,0,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,6,45,1,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,11,48,0,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
HSP20,61,Female,Heritage,Sequential,23,0,4,0.25,35,2,,7,6,B,1,50,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,1,1,0,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,11,3,0,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,6,6,0,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,16,8,0,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,2,11,0,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,12,13,0,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,7,16,1,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,17,18,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,3,21,0,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,13,23,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,8,26,0,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,18,28,0,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,4,31,0,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,14,33,0,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,9,36,0,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,19,38,0,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,5,41,0,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,15,43,0,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,10,46,0,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
HSP21,62,Female,Heritage,Simultaneous,18,0,0,0,22,2,42,12,15,A,20,48,0,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,1,1,0,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,11,3,0,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,6,6,0,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,16,8,1,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,2,11,1,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,12,13,1,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,7,16,1,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,17,18,0,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,3,21,0,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,13,23,0,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,8,26,1,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,18,28,0,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,4,31,0,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,14,33,1,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,9,36,0,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,19,38,0,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,5,41,1,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,15,43,0,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,10,46,1,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
L2L01,37,Female,L2 Learner,,20,10,0,0,35,3,35,7,7,A,20,48,1,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,20,3,0,ordenar,65158,Regular,Canonical,,bailar,29935,Mood,Subjunctive,D
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,10,5,2,esperar,1409514,Regular,Canonical,,atar,15876,Mood,Subjunctive,B
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,15,8,2,conseguir,129144,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,C
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,5,10,2,necesitar,593469,Regular,Canonical,,tomar,506707,Mood,Subjunctive,A
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,19,13,2,valorar,113028,Regular,Canonical,,prestar,73724,Mood,Subjunctive,D
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,9,15,2,necesitar,593469,Regular,Canonical,,prestar,73724,Mood,Subjunctive,B
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,14,18,2,ordenar,65158,Regular,Canonical,,tratar,590952,Mood,Subjunctive,C
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,4,20,2,querer,1263949,Irregular,Canonical,,tratar,590952,Mood,Subjunctive,A
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,18,23,0,desear,148807,Regular,Canonical,,robar,28182,Mood,Subjunctive,D
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,8,25,1,permitir,935997,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,B
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,13,28,1,valorar,113028,Regular,Canonical,,quedar,947469,Mood,Subjunctive,C
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,3,30,1,permitir,935997,Irregular,Canonical,,enviar,766523,Mood,Subjunctive,A
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,17,33,1,conseguir,129144,Irregular,Canonical,,atar,15876,Mood,Subjunctive,D
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,7,35,1,pedir,432187,Irregular,Canonical,,bailar,29935,Mood,Subjunctive,B
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,12,38,1,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,2,40,1,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,16,43,1,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,6,45,1,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,11,48,1,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
L2L02,40,Female,L2 Learner,,18,0,10,0,30,0,26,11,14,B,1,50,1,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,1,1,0,esperar,1409514,Regular,Canonical,,dejar,696519,Mood,Subjunctive,A
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,11,3,0,desear,148807,Regular,Canonical,,tomar,506707,Mood,Subjunctive,C
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,6,6,0,querer,1263949,Irregular,Canonical,,robar,28182,Mood,Subjunctive,B
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,16,8,0,sugerir,88224,Irregular,Canonical,,viajar,78141,Mood,Subjunctive,D
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,2,11,0,pedir,432187,Irregular,Canonical,,quedar,947469,Mood,Subjunctive,A
L2L03,42,Female,L2 Learner,,25,9,0,0,30,,36,5,9,A,12,13,0,sugerir,88224,Irregular,Canonical,,dejar,696519,Mood,Subjunctive,C
